ano,vtotal,areatotal,tempano,tempanodp,precano,precanodp,munic
1991,111247.4612,227106,22.48302238,2.907490461,1580.72382,12.41048641,3501509
1992,151246.7621,185724,22.22349115,3.029372268,1387.36101,9.312671258,3501509
1993,248910.0672,160578,22.25899187,3.397179778,1740.555682,12.67727245,3501509
1994,307014.4363,122463,23.03149775,3.38565389,1487.420472,10.30163118,3501509
1995,403660.3099,124245,22.81405772,2.893982972,1657.759665,10.70831397,3501509
1996,293674.6085,104445,22.5834869,3.244449556,1302.258508,8.621369373,3501509
1997,499144.3401,88704,22.7478381,3.170398511,1460.698954,10.00138443,3501509
1998,488186.1211,87318,22.69835288,3.344834173,1796.566983,11.67695758,3501509
1999,395838.976,88209,22.72388578,3.26725608,1635.329975,11.58705518,3501509
2000,197480.244,68607,21.99085848,3.728723578,1338.470838,9.695407259,3501509
2001,195042.3243,106722,21.9560762,3.377081403,1530.771788,10.16325968,3501509
2002,245611.0679,101772,22.40011122,3.341845243,1355.171156,10.86999253,3501509
2003,157145.0855,100485,22.13726128,3.113063759,1343.528464,11.06718559,3501509
2004,325550.3166,104148,21.01241381,3.441405686,1253.516574,9.044493407,3501509
2005,593604,227403,21.55521119,3.011294802,1196.621085,8.685358478,3501509
2006,591115.6592,233145,21.46606665,3.22784667,1094.062479,7.981835039,3501509
2007,1410843.498,283635,21.92747215,3.332058141,1341.056288,9.129952085,3501509
2008,416417.1627,146619,21.75552716,2.536007238,1271.912533,9.121864047,3501509
2009,429857.4824,178893,21.75648789,3.482208767,2129.398946,13.1288657,3501509
2010,1167673.516,198396,21.42334816,3.419764886,1329.863179,9.796408184,3501509
2011,599518.0621,214632,22.13283553,3.220869268,1586.287652,10.65229798,3501509
2012,610517.0712,179883,21.85586287,3.556609946,1885.969773,15.96366071,3501509
2013,764806.398,257499,21.29850304,3.247120294,2031.973325,14.2446281,3501509
2014,575386.7549,181269,22.72348783,3.190802266,1283.481608,10.43449163,3501509
1990,163391.5358,238491,20.60991331,3.995907946,1297.017157,8.402439808,3501608
1991,191911.1006,240471,20.25657437,2.912322745,1608.68056,9.264874277,3501608
1992,229140.6557,235521,19.9633403,2.845354675,1361.682784,7.717511715,3501608
1993,431107.7468,232749,19.95851495,3.25451636,1406.245762,7.477670852,3501608
1994,311489.2982,231858,20.31024398,3.412630771,1349.841381,8.909003409,3501608
1995,321810.2965,232155,20.39925246,2.83331508,1776.890885,10.14951651,3501608
1996,302417.0482,198495,19.88362565,3.38331985,1758.936178,10.27534614,3501608
1997,346294.7398,224928,20.38639078,3.109259836,1510.013514,9.299088572,3501608
1998,366059.978,268389,20.65998669,3.262220078,1500.326178,8.139937011,3501608
1999,192246.382,229878,20.21548048,3.425100604,1415.873567,9.206388743,3501608
2000,349959.459,227799,20.1674868,3.35135762,1609.059757,9.007945178,3501608
2001,693233.8786,289080,20.85388122,3.117666957,1193.890894,7.320787348,3501608
2002,790071.3041,296505,21.46361938,3.071658417,1335.576462,8.071528925,3501608
2003,,169290,20.73165679,3.233707163,1103.755519,7.752594655,3501608
2004,,168300,20.10135725,3.109022283,1392.32347,8.829421026,3501608
2005,,175725,20.82043751,2.800865228,1304.705015,9.95116804,3501608
2006,,256905,20.78475639,3.134563957,1266.898899,9.202184323,3501608
2007,,256905,21.1265014,3.288379176,1446.389938,9.302848114,3501608
2008,,254430,20.4007776,2.814928408,1426.186709,8.011638724,3501608
2009,,282150,20.93272392,3.180007878,1823.425749,9.454990879,3501608
2010,,341550,20.96242609,3.221707139,1142.478538,7.209284304,3501608
2011,,287100,20.73159694,3.350658241,1710.403702,12.04231185,3501608
2012,,247500,21.35123312,3.232511213,1372.800315,8.232824092,3501608
2013,,247500,20.73677628,3.198698258,1387.349423,8.827056275,3501608
2014,,165429,21.73540639,3.315600949,1013.572323,7.984115134,3501608
1990,1923669.191,1111671,20.95635963,3.802232578,1420.14057,8.590254864,3501707
1991,1696039.13,1058409,20.91831594,2.73211396,1572.435757,10.01677065,3501707
1992,2859757.569,1172061,21.27456144,2.538176054,1431.181323,8.304196674,3501707
1993,2631922.12,1078308,20.4822145,3.299518804,1526.453154,8.198740077,3501707
1994,1830023.947,1062864,20.73301826,3.375656008,1405.22955,8.65870548,3501707
1995,1728233.088,1075338,20.96643472,2.610302137,1703.703528,10.71928788,3501707
1996,2031814.363,1035540,20.53999098,3.264561185,1649.103544,8.516811468,3501707
1997,1737390.458,888327,20.90259691,3.151423358,1681.074624,8.685904973,3501707
1998,1850999.236,1045242,21.18664082,3.115960335,1348.218897,7.918304874,3501707
1999,1181284.502,766557,21.20799432,3.102340611,1414.257853,9.567508564,3501707
2000,1638969.518,800613,21.39930113,3.499152049,1624.893466,9.990744895,3501707
2001,2072291.615,752895,21.30780251,2.928911022,1314.344345,7.759704534,3501707
2002,2118898.762,770418,22.00354971,2.885556405,1442.072465,9.824556272,3501707
2003,1631573.536,771606,21.2837487,2.953709586,1418.618608,10.31339033,3501707
2004,1956250.078,782793,20.60854602,3.176833936,1702.580864,11.17419377,3501707
2005,2219283,766854,21.29018215,2.723995658,1319.175404,8.519791123,3501707
2006,2235743.151,766854,21.33718733,2.818432282,1421.325268,9.677357441,3501707
2007,2162831.893,772200,21.63330908,3.127471849,1704.357336,11.19175106,3501707
2008,1354461.774,998316,21.02416225,2.756569897,1415.7468,8.068794323,3501707
2009,1034461.536,923175,21.27851142,2.996417473,1885.369707,13.31095565,3501707
2010,2185351.179,943470,21.42160607,3.021555492,1063.870896,7.19920316,3501707
2011,2191912.837,930798,21.20667707,3.044059432,1432.121646,9.157745716,3501707
2012,2932534.389,948816,21.49008771,3.150342763,1520.724105,9.810251202,3501707
2013,2442658.731,897336,20.80208211,2.97059504,1479.988262,9.361133965,3501707
2014,2307774.149,897336,22.0502838,3.02411478,974.6225819,6.864641098,3501707
1990,232082.7131,598158,23.66658348,3.573657815,1276.954541,8.35447963,3501806
1991,240668.2321,508464,23.54633886,2.570048819,1477.234283,10.81120881,3501806
1992,343608.9735,360855,23.44430846,2.487274261,1611.384471,10.64161372,3501806
1993,697726.5238,341451,23.72110405,3.210961071,1214.16899,9.251093531,3501806
1994,476670.0691,348777,24.23092718,3.285990201,1347.189982,9.86943087,3501806
1995,418632.8734,362736,24.02715603,2.655384047,1329.999033,9.601122525,3501806
1996,424454.3704,444114,23.64407194,3.04643818,1511.480103,10.19774645,3501806
1997,203963.8216,108900,23.99795918,3.076497926,1518.069429,10.76130329,3501806
1998,398223.5776,104742,23.96078354,3.0357899,1260.043588,9.286637653,3501806
1999,337190.246,114444,23.90280707,3.115021114,1066.274148,8.306794274,3501806
2000,175926.3531,100485,23.86426262,3.326663653,1310.915995,9.616934004,3501806
2001,355548.6604,108504,24.04046982,3.121598738,1151.220768,9.094212635,3501806
2002,294934.602,123354,25.09952336,2.960040542,1082.351069,8.698638631,3501806
2003,304468.6031,158202,24.17855944,3.043873857,1269.276605,10.53398136,3501806
2004,575609.41,281853,23.93284278,3.279705141,1223.645682,11.29593015,3501806
2005,546381,432432,24.42662505,2.930071298,1296.047376,9.970338692,3501806
2006,662482.9104,337788,24.12754962,2.83758603,1308.402631,10.94673693,3501806
2007,1112924.845,380952,24.74241087,3.145079762,1264.651916,9.960068242,3501806
2008,699391.0044,386595,23.90745433,2.798606074,1433.455069,11.77715913,3501806
2009,1027269.111,1027026,23.81170499,2.769379463,1623.98606,12.18295701,3501806
2010,1751144.966,850905,24.15024578,2.813160467,1208.044669,10.29593514,3501806
2011,2487353.883,844668,23.56708431,2.707327212,1228.647077,9.361800344,3501806
2012,2005894.571,830214,24.33835771,2.965611933,1325.937015,9.956173741,3501806
2013,1834997.835,803979,23.46149292,2.827279332,1307.787774,9.612082152,3501806
2014,2697741.899,1332045,23.95274107,2.762201909,1288.895368,9.636484121,3501806
1990,1136383.79,1082169,20.24060559,4.181056816,572.5630504,6.536367602,3501905
1991,1064264.253,953667,19.28275038,3.231522884,1139.159454,8.24483862,3501905
1992,1715094.025,874467,19.33492705,2.901657772,686.9690908,4.119682237,3501905
1993,2507266.733,723294,19.52445212,3.241217639,477.5629371,2.914180672,3501905
1994,2507284.563,743193,19.62786938,3.36985297,470.5645906,4.37701486,3501905
1995,2046849.237,950994,19.64935334,2.908985861,535.1117492,3.803857291,3501905
1996,2341724.931,1111176,19.320376,3.424439122,489.0389024,3.196785082,3501905
1997,3197186.318,2121966,20.16179874,3.167976986,388.9295763,1.967128733,3501905
1998,1566303.612,719730,19.85448226,3.347403114,703.792741,4.381149629,3501905
1999,1583515.71,719730,19.24974663,3.293638831,1153.77871,11.66704539,3501905
2000,1578239.974,644688,19.85481342,3.308289539,1558.040479,10.16841559,3501905
2001,1893921.837,648549,19.9932689,3.083913509,1672.03008,11.18540188,3501905
2002,2486644.296,638154,20.4599416,3.069864625,1405.764017,9.538061855,3501905
2003,2022692.233,651618,19.88390679,3.386558447,1421.247561,11.25442786,3501905
2004,1846452.784,585387,19.30465288,3.149133336,1554.475469,9.281756983,3501905
2005,2051478,657162,19.86388812,2.796804065,1611.317259,12.32804097,3501905
2006,2755093.97,657855,19.8054569,3.179165581,1414.414987,10.90628096,3501905
2007,2973702.822,707949,20.24380358,3.350622911,1590.8897,11.90474336,3501905
2008,2750026.343,702207,19.51051297,2.874020009,1843.636904,11.51489737,3501905
2009,2655913.023,705177,20.09663523,3.178848585,2011.571341,11.70764285,3501905
2010,2781900.689,705177,19.92787134,3.313696163,1287.872257,9.16753598,3501905
2011,2880647.602,636768,19.67580742,3.388947142,1731.513105,13.47876211,3501905
2012,2214751.148,678744,20.22856445,3.126969654,1515.377552,9.207871226,3501905
2013,1785198.204,678546,19.78193171,3.224241261,1140.712262,7.561942874,3501905
2014,1647748.252,618948,20.57650005,3.395173606,716.5647132,5.236351357,3501905
1990,731221.0525,506484,20.72484418,3.817870771,1440.647563,9.073048409,3502002
1991,998400.9857,586476,20.7079813,2.752308711,1797.908231,12.60611578,3502002
1992,1950801.462,487674,20.78612582,2.443818905,1407.549155,9.395204846,3502002
1993,1357153.059,366993,19.96729974,3.26299232,1575.321408,9.039420584,3502002
1994,1471645.879,436194,20.32187689,3.41602557,1249.834415,9.038114943,3502002
1995,591116.804,315315,20.56282802,2.602117458,1780.417196,12.01989337,3502002
1996,538284.5042,274329,20.07212881,3.276980707,1691.015702,11.01120622,3502002
1997,1057620.622,499455,20.50868906,3.145331165,1489.98825,9.8784117,3502002
1998,841667.2656,499059,20.73764521,3.102849924,1504.624438,9.497541988,3502002
1999,1302257.495,518859,20.64965004,3.042733571,1320.186102,10.4700207,3502002
2000,1069684.655,490545,20.90245551,3.382345024,1377.710575,11.8995736,3502002
2001,1696894.686,476784,20.8542507,2.921129025,1100.662029,9.386659968,3502002
2002,2677115.902,527373,21.538517,2.871213646,1560.742159,12.14185989,3502002
2003,1412469.962,473220,20.88613985,2.981112082,1044.784035,9.169832736,3502002
2004,2157619.566,435996,20.18376725,3.212579259,1612.851166,13.22877961,3502002
2005,2039895,468369,20.8480823,2.74947133,1302.461105,10.20071372,3502002
2006,2894051.376,460449,20.92447493,2.842689706,1101.63688,8.303344455,3502002
2007,2040751.769,487476,21.20280077,3.150883592,1344.995394,10.53430875,3502002
2008,2917252.783,541827,20.62359378,2.793638423,1493.146619,10.42962877,3502002
2009,1650514.755,663696,20.90235173,3.017768998,2048.77173,13.45564204,3502002
2010,2875273.656,685377,21.03549159,3.054992486,1122.37133,8.1316019,3502002
2011,2330932.459,685377,20.84366323,3.07992125,1557.449394,9.689856103,3502002
2012,1798929.915,873180,21.15731985,3.152309082,1582.223298,10.64461489,3502002
2013,2087368.664,882387,20.53939572,3.024250303,1568.138214,10.6100843,3502002
2014,2334127.361,1025937,21.71451221,3.0741516,1003.503041,7.880463843,3502002
1990,627620.2073,1143945,22.99083921,4.048308648,1391.488236,10.17751592,3502101
1991,728879.793,1874862,23.1781988,2.922175978,1261.303143,8.784663221,3502101
1992,2273186.441,1716759,22.78845756,3.039340383,1193.752139,7.992686513,3502101
1993,1104078.581,1178001,23.71815405,3.39082838,1339.198641,9.474443426,3502101
1994,1099454.106,936639,24.28545416,3.346854986,1188.791474,9.063203708,3502101
1995,1173649.338,1017126,24.24945347,2.71377557,1166.666483,8.523760415,3502101
1996,742750.5439,396000,23.56345666,3.265574175,1448.57109,10.62230333,3502101
1997,683549.987,513513,23.93221233,3.06546487,1532.333894,10.33123889,3502101
1998,1549584.909,929709,23.904035,3.084909246,1459.062742,10.30512244,3502101
1999,1268858.082,1100484,23.94654627,3.200905149,998.0927358,8.413970818,3502101
2000,1581298.296,970299,23.68127116,3.474811077,1064.217815,7.377752913,3502101
2001,2540446.122,1262448,23.8322894,3.319829119,1186.766944,9.108805902,3502101
2002,4320562.638,1543509,24.92360744,3.085107021,1095.198496,9.342114724,3502101
2003,4764837.258,2153943,23.73701994,3.250086552,1173.379281,9.243027742,3502101
2004,6770267.315,4041675,23.78194683,3.365905566,1119.029778,10.33542225,3502101
2005,4216905,2172060,24.13629026,3.114767524,839.6030772,7.949105857,3502101
2006,4659943.557,2130876,24.16665295,2.94486302,1224.042427,11.53173996,3502101
2007,4749618.032,2450646,24.6073297,3.252060853,966.4311328,8.733108638,3502101
2008,7134833.913,3608550,23.91925105,2.872370278,1163.723708,8.932542942,3502101
2009,5628806.49,3513807,23.71860799,3.111274486,1964.608519,12.25364695,3502101
2010,7802414.602,3446883,23.76267476,3.04577517,1192.415155,10.26577644,3502101
2011,14633682.03,3656169,23.69495537,3.090805846,1517.830365,13.01561121,3502101
2012,9863327.821,3721608,24.20520997,3.381849011,1133.390741,9.071767013,3502101
2013,7686955.121,3750813,23.68575437,3.132748012,1228.40884,8.917985119,3502101
2014,6623075.177,3726261,24.20179584,2.921295786,969.5039893,6.250520073,3502101
1990,924961.7609,994752,20.6801496,4.039049367,1482.619707,10.07272231,3502200
1991,1058870.659,721512,20.26775995,3.087255284,1707.406081,12.81577818,3502200
1992,2103390.107,1060389,19.88577982,3.207297366,1556.325232,10.75210401,3502200
1993,4926709.51,837639,19.74719907,3.53619137,1365.894642,8.76952566,3502200
1994,3086487.337,1123749,19.91617532,3.463026131,968.7302409,7.134645021,3502200
1995,2686477.147,966933,20.54158656,2.841474689,1088.307125,7.319735609,3502200
1996,1342588.96,658449,19.50611975,3.40529541,1548.261766,10.21249269,3502200
1997,2171286.097,642807,19.95245319,3.217799322,1658.328844,12.44075984,3502200
1998,3333072.431,1081674,20.66556399,3.238955935,1492.464608,10.47170225,3502200
1999,3853237.541,1708344,20.18798673,3.472124187,1237.057477,10.41272362,3502200
2000,3653821.417,1305315,19.99969055,3.543535805,1143.59765,8.618543019,3502200
2001,6044591.87,1705374,20.70890875,3.436451209,1493.314671,10.11071658,3502200
2002,5048671.952,1482030,21.45331368,3.288579185,1121.471777,9.190863681,3502200
2003,5414162.22,1494999,20.67650668,3.256030169,1314.527722,9.706239797,3502200
2004,5568125.421,1550340,20.07871577,3.315664934,1270.875452,10.92266913,3502200
2005,6999597,2061774,20.66125275,2.965349764,1085.075512,8.89305488,3502200
2006,5755699.237,2045043,20.59851306,3.292023441,1249.1431,10.44289585,3502200
2007,7641874.173,2469852,21.03418989,3.405177391,1365.732123,10.69367301,3502200
2008,4950513.946,1920600,20.25825797,2.777384579,1216.661032,10.39561706,3502200
2009,4993010.798,1943073,20.64921678,3.344716138,1892.647626,13.91418864,3502200
2010,4424841.145,2602512,20.68017947,3.468731562,1301.29894,9.622725273,3502200
2011,6251727.341,2771406,20.77888233,3.423806502,1170.865891,10.42280847,3502200
2012,6138709.306,2866050,21.20788977,3.332959575,1497.283468,13.44374989,3502200
2013,6737389.456,2975346,20.5903037,3.24108643,1325.416542,9.619707679,3502200
2014,5884836.534,2916441,21.80344844,3.368071545,1009.445824,6.960583806,3502200
1990,591590.9275,525393,20.73081247,3.953275321,1346.562888,9.579752769,3502309
1991,371821.0363,484605,20.53164445,2.74622307,1569.863372,10.94745617,3502309
1992,962434.1308,523413,20.62392808,2.553176605,1079.617828,7.625472838,3502309
1993,850519.4792,541233,20.26116488,3.275260265,1287.350858,8.729504623,3502309
1994,549824.3328,447381,20.37394404,3.389381588,937.2357676,7.966854173,3502309
1995,879588.1927,449361,20.77926415,2.620655933,1683.622822,11.56849338,3502309
1996,490825.5456,388278,20.30112317,3.250004677,1223.608544,8.893790092,3502309
1997,1257804.292,629046,20.70356635,3.10340713,1622.916908,10.30004049,3502309
1998,1223490.592,675477,20.9783474,3.12541268,1369.794172,10.17082764,3502309
1999,958515.2112,685377,20.70238016,3.246158909,1123.513116,9.778959039,3502309
2000,1434061.919,830808,20.61356633,3.361368015,1148.17616,9.07428687,3502309
2001,1374558.796,805761,20.90437095,3.134370951,1317.785294,9.749327301,3502309
2002,2238125.264,911592,21.46126739,3.113337355,1243.283102,9.318501817,3502309
2003,2981534.267,1012869,20.95088666,3.04174434,1108.99751,8.090658495,3502309
2004,3105682.123,1049004,20.09133439,3.213057435,1096.675932,8.136995257,3502309
2005,2722401,1110582,20.72681097,2.822292688,902.5008522,7.675216966,3502309
2006,2460579.812,1038015,20.70927958,3.114177978,1143.700535,10.05689231,3502309
2007,4911612.424,1276605,21.08242174,3.283403142,1282.623443,10.9977452,3502309
2008,3464458.879,1405206,20.5223652,2.636252422,1086.691473,7.618738075,3502309
2009,3531921.032,1565784,20.8006164,3.20813666,1361.60828,8.895064736,3502309
2010,3654989.071,1228590,20.84077333,3.280611877,1297.997265,9.322878684,3502309
2011,3479191.683,1296306,20.99800718,3.194782684,1315.557787,8.548234409,3502309
